binary_value,float_value_1,float_value_2,float_value_3,float_value_4
1,94.1406,-21.6529,0.439210,1446.938
1,77.9419,-17.3217,0.988300,844.804
0,63.2251,25.4842,0.208427,1680.987
0,85.5645,15.6138,0.247748,1854.698
1,29.5791,28.7929,0.681499,974.597
0,3.6456,8.5460,0.817534,1939.055
0,44.0869,-12.3568,0.064077,1233.881
0,37.9363,27.1374,0.501871,1976.104
1,31.1522,-28.4794,0.389089,1347.199
0,20.0379,-3.9188,0.782613,1521.566
0,14.0630,-14.1763,0.971613,1357.103
1,96.1525,-2.5429,0.122812,1058.524
0,13.6986,-6.3737,0.028930,1659.035
1,33.8197,21.6396,0.719173,1886.633
1,90.3355,-14.4985,0.263678,1887.131
1,27.0447,5.4476,0.116700,1956.630
1,60.1770,21.5892,0.136491,567.663
0,17.7141,-10.6536,0.492675,1629.368
0,92.1744,19.7687,0.129522,816.270
1,91.7750,29.7848,0.616399,1892.889
1,33.9719,12.9308,0.858191,1145.995
1,88.2272,-29.9970,0.046859,639.049
1,37.0732,-9.5449,0.151725,970.678
1,27.7165,-14.5631,0.983822,1184.211
1,1.5756,-7.9209,0.966261,534.567
0,7.3877,-22.2699,0.052831,625.042
0,27.4034,28.4636,0.188107,1945.959
1,88.6256,-29.9022,0.705827,551.303
0,17.7092,-13.4651,0.399976,930.525
1,58.0825,10.6651,0.815737,559.091
0,66.0469,-29.2445,0.160258,1204.291
0,97.1733,14.9551,0.835146,653.041
1,75.3436,26.8331,0.963498,1297.620
1,39.6339,-20.8313,0.187752,1392.411
1,27.5536,3.0872,0.949620,532.796
0,74.0175,28.0806,0.679245,1238.600
0,39.6125,-11.2140,0.013438,1278.700
0,26.1443,18.8481,0.718580,1958.923
0,13.7004,-20.0110,0.603799,645.759
1,22.9874,-11.2750,0.868229,642.733
1,42.8014,-0.6000,0.220796,1631.295
1,10.9015,-26.2217,0.138394,781.330
0,0.3723,-25.7995,0.342746,1031.325
0,44.0337,26.0268,0.444365,1446.895
1,58.2203,-3.9461,0.215137,1771.744
1,10.9052,26.8593,0.852447,1011.535
1,42.8092,-24.0131,0.584089,1037.140
1,90.6125,-24.4618,0.259241,845.662
0,19.8471,10.5445,0.531027,1582.150
0,6.6996,19.4242,0.249583,1334.402
0,29.6093,22.0631,0.236966,747.105
1,99.3782,-13.5082,0.372967,1409.005
0,16.1361,-17.3685,0.797370,703.179
1,90.3942,-0.8449,0.984653,551.628
0,34.8034,10.4723,0.213923,1759.694
1,90.6462,24.1922,0.493704,656.661
0,28.5315,11.8843,0.296179,650.781
1,56.0374,21.7689,0.419353,1708.986
1,63.1261,13.1602,0.653238,576.203
0,98.7947,22.7023,0.395575,1847.515
0,58.1078,20.3450,0.215164,1882.232
0,62.1555,9.2277,0.397170,1149.185
0,9.0578,16.8696,0.268526,1287.209
1,46.3290,24.8607,0.696850,1069.169
1,4.1127,-26.0061,0.178662,1562.606
1,62.8697,-28.7220,0.163121,814.534
0,2.8091,0.4578,0.595360,897.491
1,44.6231,-1.0256,0.374691,812.076
1,90.6579,-2.0613,0.986563,740.525
1,85.0102,-2.9513,0.128432,734.716
0,7.3602,-19.1087,0.016129,1453.441
1,51.4512,9.6253,0.506760,1876.954
0,60.0254,-0.5596,0.187481,1533.185
1,58.2949,-18.8520,0.003532,537.030
1,98.0382,2.3793,0.488799,867.490
1,57.5481,-25.1998,0.018312,1209.451
0,17.7886,23.5721,0.006644,564.308
0,84.6570,-0.5100,0.959733,1200.011
0,78.5809,28.5688,0.456721,1916.418
0,41.5905,-13.3101,0.297773,1314.200
1,66.4302,-3.1633,0.103746,1562.576
1,53.3948,11.5633,0.771135,919.237
1,43.4510,8.5266,0.033793,1646.829
0,70.7385,-0.9582,0.144608,527.588
0,9.1448,-16.4360,0.536858,558.620
0,0.4236,-25.0240,0.544521,1566.193
0,29.7316,16.9338,0.475512,1730.719
1,73.0607,17.3474,0.298259,1784.656
0,15.3848,13.2219,0.680241,865.753
0,14.3700,26.5412,0.692169,1787.587
1,93.1875,-21.9866,0.279381,1657.730
1,43.8235,24.6253,0.064666,569.150
0,45.1014,-21.1079,0.060340,1008.890
1,65.2280,-20.0042,0.213314,913.156
1,91.8263,-18.8537,0.288171,1822.912
0,37.1083,2.7495,0.293023,1231.974
1,6.1882,-6.5541,0.686129,1825.973
1,16.3759,0.1709,0.703692,889.160
0,82.0186,13.4674,0.252159,1511.357
0,0.5647,9.6015,0.340981,977.468
0,97.7102,13.7424,0.416731,1254.667
1,74.6104,20.7231,0.397440,732.032
1,89.2410,7.0439,0.576683,1291.274
0,6.0250,-2.2757,0.176358,996.356
0,14.9431,-2.2257,0.953873,836.837
0,19.3806,26.0167,0.613933,794.758
1,71.1058,-17.7093,0.974711,1383.748
0,33.2842,28.4420,0.183018,1963.147
1,31.8374,-23.6755,0.549004,604.226
0,20.2787,-21.1336,0.724643,1330.881
0,54.3575,-0.9800,0.010077,1334.822
0,51.4197,16.5100,0.192173,1952.026
1,81.2492,-16.1128,0.200935,1314.804
0,68.7566,8.5613,0.987518,1979.051
0,8.6216,-13.2567,0.200927,602.978
0,4.4023,24.8340,0.884389,599.133
1,4.6033,-17.4619,0.060012,1356.978
1,22.7391,-18.3140,0.418163,1759.669
1,55.7675,16.9116,0.215000,891.030
0,8.6921,24.2684,0.005801,1385.878
1,56.0099,-20.3847,0.738609,1649.668
1,26.4520,-13.0356,0.941425,669.737
0,60.0297,23.4466,0.126084,1453.565
1,60.3524,-19.7135,0.629616,1212.938
1,49.2799,-16.5285,0.147739,1938.124
1,30.4355,-26.1567,0.940241,1428.339
0,13.9549,24.4860,0.293804,1392.777
1,88.5778,-1.7784,0.293566,548.522
1,94.4651,-14.7995,0.305005,701.624
0,66.6898,9.3466,0.579290,1387.962
0,91.5480,-13.5086,0.530509,1008.616
1,33.5574,-29.2490,0.779860,1304.968
0,20.0466,-9.4501,0.322532,1635.032
0,69.2197,5.8184,0.530900,1795.253
0,13.3165,22.6725,0.597268,1507.853
0,23.9457,25.1712,0.013323,1297.642
1,64.8579,-0.9142,0.348266,1658.985
1,86.4692,-7.3446,0.954727,1425.619
1,87.3261,11.4300,0.756921,1696.599
0,60.2152,25.8486,0.548317,1352.902
0,6.9925,-22.5074,0.715788,1713.561
0,3.7605,10.6553,0.858607,548.330
0,41.6054,29.9516,0.248098,1960.616
0,71.5702,29.6540,0.549876,973.547
0,31.4606,8.5348,0.913821,1140.303
1,44.2665,-22.7428,0.799535,603.465
0,30.8647,-7.7278,0.444722,1695.456
1,52.3703,16.1385,0.539225,589.379
1,18.7103,1.1390,0.922507,1817.646
1,87.4068,-3.4559,0.783177,817.545
1,60.7918,-7.1440,0.232619,1801.218
1,42.7679,-17.3367,0.288920,1849.052
1,91.6651,22.6832,0.789630,991.273
1,4.4850,3.2683,0.451128,1221.151
1,94.6726,-2.6995,0.490290,1868.469
1,79.5623,13.1844,0.035390,1109.434
1,0.0264,-9.7334,0.587838,772.630
1,92.7714,-21.6849,0.577244,1065.179
0,31.2647,-1.1966,0.639856,1683.770
0,30.9050,13.7612,0.594991,1172.645
0,31.9597,29.4764,0.302409,724.046
0,15.2909,23.4386,0.320306,1030.188
1,70.7940,-19.4601,0.882631,1795.645
1,57.8874,-12.5871,0.607877,846.092
0,90.6265,28.6337,0.074342,1123.206
1,46.6670,18.9091,0.701110,1138.368
0,6.6270,-22.5151,0.586960,1145.839
0,0.8991,-27.8780,0.438475,861.885
0,3.7069,19.0968,0.223785,1628.337
0,13.6982,5.8455,0.776093,1278.557
1,1.8835,-22.7114,0.364263,1919.213
0,34.2369,25.0159,0.886939,1099.517
1,33.7757,-18.6280,0.894727,722.733
1,58.3192,5.3223,0.452071,721.633
1,54.3507,21.1044,0.366620,930.276
0,8.7985,15.2066,0.322118,587.171
1,86.9244,-27.6564,0.182072,1276.578
1,94.4794,15.6291,0.640818,1041.643
0,9.2060,-21.0943,0.038796,1651.144
0,84.7536,25.4132,0.075296,790.900
1,54.8277,-21.2787,0.628338,886.830
0,16.7094,15.2913,0.077412,1221.386
1,58.8926,5.6888,0.828825,1680.461
0,29.8698,-29.5523,0.377008,1943.531
1,82.2707,26.8732,0.090976,1661.174
0,39.5078,18.7766,0.599191,1521.096
1,16.4433,10.6888,0.128184,925.924
1,72.3890,-5.3567,0.924186,730.049
0,18.9939,10.9843,0.159894,1069.425
1,49.7246,-10.8237,0.251822,744.269
0,84.0074,2.7927,0.112942,1370.656
0,60.0389,-26.7372,0.854222,633.193
0,35.4150,-20.6601,0.396682,1794.863
0,91.0780,-2.0022,0.544876,1583.820
1,88.7976,-25.0034,0.223642,1914.969
0,13.9635,17.2796,0.711359,1984.104
0,7.5474,3.6673,0.436345,1059.962
1,61.7887,3.9122,0.547747,998.737
1,66.9510,3.3900,0.835390,776.135
0,3.4275,-12.8166,0.296652,1343.855
0,3.0616,16.4837,0.529275,923.229
0,75.6798,-10.6258,0.169629,735.319
1,81.2396,-9.4188,0.864820,1125.425
1,79.3029,13.1592,0.023374,628.450
1,34.5576,25.1330,0.212384,887.764
1,33.1477,-15.1269,0.039552,917.634
1,85.3244,-0.5195,0.148789,673.204
1,30.0745,-28.0892,0.154192,1930.792
0,29.4984,-6.2655,0.390867,1281.002
0,32.6490,11.5008,0.418440,935.433
0,31.4956,-14.2190,0.211019,1045.116
1,11.1734,3.7407,0.270766,606.455
0,50.8912,-12.9989,0.891207,1651.395
0,32.1055,-18.3461,0.749350,1663.582
0,76.1182,3.9076,0.069513,597.234
1,95.0001,1.6809,0.691716,1410.301
1,63.9797,19.7667,0.749263,1109.842
1,59.0227,-13.1806,0.785378,1380.668
0,73.8401,15.6648,0.083222,1798.837
0,1.1632,0.2621,0.623270,1343.134
1,13.2259,26.5398,0.642719,1545.847
1,74.9829,-18.3897,0.146196,1188.854
1,58.3718,22.2377,0.663899,779.416
1,67.9467,2.0453,0.484646,1539.905
0,4.0732,-5.4688,0.162238,869.340
0,0.0102,-1.0857,0.203621,1329.387
0,44.5633,24.2847,0.129627,914.420
1,69.7467,-18.7964,0.052032,943.823
0,39.6723,-21.9524,0.326142,513.133
1,86.7773,-24.1691,0.896945,1126.578
1,47.7544,-28.8167,0.930001,790.606
1,72.3406,16.8055,0.396492,1763.863
1,26.7924,29.3930,0.593271,1350.040
0,67.8973,14.4601,0.387619,1150.765
0,49.2740,-1.0766,0.188763,1053.157
0,90.6605,-25.0374,0.153483,950.675
1,90.2921,5.0976,0.785903,1580.740
1,42.5911,28.4847,0.935890,1979.637
1,91.7376,17.4141,0.209456,777.958
1,40.6840,2.4513,0.759449,1814.048
0,12.6772,12.5738,0.463102,1500.519
1,99.5487,19.8575,0.561229,833.162
1,64.0695,7.5965,0.096042,1783.539
1,68.2965,-17.7612,0.872778,727.542
0,70.4229,18.3067,0.401194,1107.224
1,70.2506,-13.6440,0.003458,968.295
0,36.5750,-10.6043,0.277451,550.470
0,19.3358,-22.6886,0.118890,1071.204
1,59.4952,-5.1891,0.713782,1404.762
0,29.0769,11.6515,0.353764,1966.474
0,20.2861,10.0847,0.607755,753.830
0,32.1661,-11.4979,0.058286,1750.526
1,72.2887,19.6501,0.249032,1485.979
1,31.7434,-9.0506,0.062395,1993.372
1,56.1107,-24.8946,0.491975,1598.275
1,29.0714,-24.5202,0.798019,524.726
0,0.8313,25.1302,0.025809,1907.881
1,69.7673,12.9304,0.108232,1206.609
1,88.4989,-26.1857,0.285206,1615.425
1,76.7451,-20.1310,0.056462,1378.513
0,94.1612,7.9078,0.358183,1945.026
1,11.7771,-19.4339,0.875571,586.040
0,23.0332,0.6210,0.041801,936.685
1,80.4050,18.1015,0.310445,943.087
1,60.1927,-15.5445,0.591322,1185.696
1,49.7535,17.9930,0.748358,553.338
0,12.6230,-27.9080,0.212344,1918.379
1,37.6516,3.6393,0.062458,689.127
1,52.1570,20.3961,0.050872,798.819
0,37.4638,-28.6938,0.994083,672.117
1,96.5759,21.2423,0.761071,898.772
1,70.0687,-27.5715,0.901052,1751.062
1,31.7888,-4.3354,0.840013,1569.428
0,19.5465,-12.1196,0.096215,1535.263
0,24.3395,14.3541,0.184361,576.851
1,76.1991,-18.5968,0.392110,723.518
1,47.5765,18.3480,0.633614,714.476
0,27.2192,-13.5723,0.946496,1214.922
0,33.6042,9.5762,0.228416,1716.676
1,9.3826,29.9954,0.337920,580.374
0,7.6632,25.5333,0.303908,1793.583
0,22.6525,10.1807,0.709837,1201.386
0,51.0634,8.9019,0.752040,619.055
0,51.2087,17.6478,0.697029,1001.454
0,92.1669,-8.9094,0.619601,1684.871
0,58.3792,0.6491,0.373244,687.447
1,76.2068,21.1280,0.338527,554.538
1,55.0210,0.1136,0.771225,1240.706
1,60.2514,3.8375,0.478905,1654.451
0,68.7677,24.4538,0.149046,1957.872
1,29.9696,-11.8263,0.003617,770.217
1,72.5121,-11.6427,0.513993,1919.111
0,71.5706,-12.2139,0.584872,1644.740
1,65.8501,-11.4098,0.715681,1101.996
1,1.0194,-28.6257,0.203225,773.267
1,35.7711,22.3563,0.849967,1100.431
1,67.6229,-8.2937,0.401329,1566.173
0,45.9173,20.9110,0.158382,1768.061
0,24.4255,29.2740,0.825151,1142.624
0,30.6080,28.7452,0.715745,1737.081
1,37.7840,-18.4871,0.747715,1524.383
0,27.6792,-24.0198,0.821439,1863.832
1,85.2516,-2.6408,0.113706,1576.155
1,35.3934,23.7063,0.874090,1037.639
1,80.9985,-20.9127,0.870307,1172.620
0,2.2294,-18.1348,0.774809,1618.639
0,37.8624,-20.5884,0.025247,1503.742
1,48.4348,6.8434,0.718407,960.190
1,35.9504,-28.3754,0.249161,518.151
1,78.8268,22.4516,0.107715,558.887
0,41.0975,-23.7002,0.357319,1008.470
0,22.6385,-10.7055,0.299302,1457.278
0,7.9038,-10.5084,0.075680,1916.567
0,69.5656,-4.1556,0.444544,1799.958
1,73.9877,-19.3981,0.567296,845.725
1,78.2908,24.1376,0.858207,1022.018
0,14.8100,-24.5977,0.735551,1494.912
0,27.3628,17.9724,0.686266,1622.031
1,16.2773,-11.1147,0.080221,1887.648
0,3.4643,27.0838,0.304783,1336.176
1,35.7527,-4.2210,0.241076,701.670
1,23.4276,2.2620,0.126836,819.116
1,32.4091,-2.1980,0.951290,1072.575
1,98.9000,5.3586,0.412405,1085.764
1,89.6115,14.6685,0.696524,863.338
1,42.5122,-24.2113,0.642198,772.368
0,83.1511,5.8507,0.300756,1914.900
1,71.8450,20.9377,0.601104,981.000
1,73.5928,10.3623,0.473523,1414.681
1,69.9406,-8.1921,0.698505,1537.254
1,44.5333,2.3395,0.914274,1064.644
0,61.3053,13.9875,0.998851,1088.614
1,13.7798,23.7301,0.945258,681.725
1,72.6580,-20.2433,0.008024,1224.162
0,14.0038,29.2923,0.091738,606.375
1,22.3411,-13.7429,0.086737,1912.854
0,6.1657,-6.1216,0.950695,682.511
1,29.2519,10.9942,0.924326,1151.955
1,98.5324,21.0067,0.208695,1104.771
1,84.0426,13.6468,0.352372,954.598
0,53.6794,-8.6735,0.215730,764.536
1,45.7128,-3.1648,0.843357,1897.004
0,34.2101,8.7833,0.056949,1024.666
1,73.9826,26.6884,0.823584,1212.335
0,4.3342,-15.7029,0.573387,795.329
0,28.9927,16.7706,0.688558,1833.683
1,49.5964,25.1148,0.783672,1052.240
1,70.6216,-19.0655,0.774338,802.710
0,84.5266,20.3928,0.992990,724.127
1,33.8935,17.5897,0.858918,1321.026
1,89.5619,24.2318,0.877482,933.294
0,29.8509,16.9232,0.018844,1469.803
1,67.7618,15.5217,0.954235,990.003
1,42.3521,21.7630,0.688789,1765.909
1,55.7583,-19.7719,0.621778,928.637
1,20.3462,-15.2823,0.423969,879.647
0,49.6765,25.2355,0.141207,1170.729
1,59.2101,-27.5342,0.494809,1756.639
1,92.4162,-20.1961,0.127802,1357.799
0,8.6571,23.1387,0.666322,1040.244
0,47.6218,-23.7376,0.014979,1096.606
1,72.5151,-13.0749,0.591724,679.889
1,5.3215,-8.5149,0.765746,1183.473
1,75.7025,7.0493,0.507083,1426.431
1,38.2424,-7.9255,0.851030,1454.916
1,39.4185,-27.4400,0.049912,1661.365
0,31.7817,4.7384,0.063807,1599.248
0,39.2391,24.3368,0.743470,1344.151
1,31.0015,-3.0376,0.374883,1266.231
0,56.6077,-6.1408,0.672154,1158.035
1,46.9083,-7.2863,0.048701,744.512
0,10.8310,-14.7994,0.378368,758.427
1,68.2485,-16.0696,0.817481,556.341
0,47.4242,-12.3433,0.032914,1611.470
0,85.1412,22.4411,0.944316,1450.586
1,93.3051,29.5815,0.340209,1223.746
1,99.6532,-7.7692,0.611222,529.632
1,93.9255,1.8163,0.900799,1392.484
1,13.9048,1.6347,0.571185,608.849
0,7.7841,7.9135,0.337323,1252.550
0,27.1799,-8.1157,0.931174,1546.858
1,59.5066,-3.9452,0.414977,913.803
0,11.5285,24.7881,0.895871,1269.364
1,31.1972,7.2571,0.797726,1136.418
1,94.3969,-6.3912,0.437925,701.931
0,32.4167,-11.8301,0.871750,998.468
1,30.1159,9.3421,0.838509,1703.937
1,63.1793,-3.6397,0.913317,675.017
1,50.5009,-23.0823,0.624930,1085.296
0,22.5913,7.8825,0.058276,1368.345
0,45.6889,20.0500,0.913044,1147.752
1,87.8319,25.6088,0.796553,644.252
0,29.2233,3.7498,0.082665,1199.855
0,45.9583,-25.5224,0.093246,687.999
1,87.2633,12.4581,0.681048,1109.094
1,82.8674,16.1129,0.047727,1465.320
1,69.2792,-15.3266,0.292853,1014.308
1,46.6992,14.5595,0.406674,600.083
1,70.4979,8.5672,0.817149,1306.651
1,94.2512,-28.0422,0.158360,1229.847
1,15.1286,2.2877,0.932943,1575.531
0,74.9253,-20.8129,0.506982,1800.467
0,10.9770,22.7452,0.153006,1580.515
1,4.7677,-13.8214,0.739793,671.240
1,71.6925,10.0771,0.026524,1424.114
0,22.9847,23.4292,0.143280,1520.119
1,79.6043,6.6113,0.561163,1418.083
0,15.4664,-11.3032,0.575832,839.098
1,31.3874,-15.8594,0.539696,739.240
1,82.5893,-0.6132,0.096806,1477.474
1,67.2868,-12.4298,0.044200,574.885
0,48.3334,0.6963,0.316867,1340.186
1,85.8767,-29.4097,0.826902,866.949
0,49.9582,-10.9246,0.540951,1243.708
1,73.6063,11.6287,0.513728,1266.506
1,48.1249,-22.3046,0.867031,824.883
0,74.0067,17.6209,0.491631,502.659
0,50.3206,3.9593,0.511240,946.234
0,64.3059,29.6848,0.015709,1008.658
0,30.4036,-5.4736,0.295064,572.462
0,50.7970,26.9298,0.601000,1880.292
0,97.9056,16.7466,0.533196,1890.734
1,35.5078,8.6744,0.100278,843.680
0,6.5086,1.0924,0.825130,942.732
1,93.3593,18.4010,0.243461,1631.902
0,74.1316,10.6862,0.174623,1649.922
0,7.2475,19.9916,0.818723,975.025
0,79.1237,-18.4392,0.571436,589.293
1,72.4097,-28.0325,0.584083,1196.259
1,99.8485,23.6681,0.786589,788.318
0,78.5829,5.0186,0.999909,1160.493
1,70.1286,12.3221,0.846399,1747.698
0,30.0953,6.2692,0.766582,662.637
1,52.1885,19.5510,0.783595,1109.129
0,87.2405,26.8062,0.765601,987.100
1,90.0801,-16.6440,0.779288,1052.713
1,84.6847,23.4909,0.982410,630.966
1,48.8831,19.9970,0.378395,1025.557
0,8.5868,-9.2231,0.739637,1787.901
0,11.9610,-14.0274,0.475659,1554.996
0,17.2634,-23.3475,0.380502,1754.834
1,83.9059,19.0826,0.675175,1334.669
0,47.8686,25.5648,0.477924,1612.832
1,40.9439,7.3246,0.679271,613.284
1,68.8601,-3.1526,0.433223,926.508
1,52.6123,-17.5720,0.907000,1482.897
0,63.4590,14.8165,0.075958,1256.352
1,73.5973,0.6607,0.145854,920.619
1,67.0788,-20.5135,0.821948,927.289
1,15.9788,22.1015,0.997749,1256.779
1,49.7534,5.2164,0.400136,1146.979
1,72.5178,10.6590,0.096164,1350.152
0,63.1926,24.6626,0.019911,1688.261
1,73.1744,21.0074,0.973689,1736.917
1,89.8427,-1.4267,0.398859,1822.518
1,53.0493,7.5305,0.148364,1461.915
1,65.7765,-17.4370,0.402481,1092.852
1,4.7650,-9.1917,0.644639,992.894
0,5.8322,-5.1091,0.579086,1999.456
0,75.9745,-21.7081,0.029774,1780.906
0,30.9665,23.6802,0.173138,1829.616
0,2.1311,-18.7151,0.518458,1745.143
0,9.9670,1.7572,0.454887,1185.152
1,42.2542,0.5137,0.624676,1288.154
1,38.4939,-17.6710,0.645093,1448.770
0,48.3579,23.8282,0.399221,979.641
0,39.2295,5.7440,0.294427,1594.940
1,76.3096,-27.8252,0.516071,550.447
1,85.9570,19.7009,0.814543,1525.175
1,52.9035,27.5977,0.122318,1064.942
0,25.1183,0.8113,0.504338,1205.999
0,10.4181,-15.0254,0.540625,989.936
0,12.4175,17.3316,0.198697,1982.925
0,50.3936,-15.9084,0.724927,1484.650
0,38.6296,29.5495,0.591045,920.014
1,55.6591,-6.5436,0.961643,1310.127
0,52.3617,16.4891,0.022594,770.576
1,87.8774,-24.5162,0.823761,805.372
1,51.3519,-0.2627,0.189447,733.411
0,7.0710,7.7791,0.825926,1145.899
0,29.4175,-15.8979,0.465885,1275.071
0,25.8692,25.3486,0.224329,1920.447
1,71.3241,-12.7240,0.000540,943.808
0,34.9356,15.9760,0.018313,1097.482
1,41.2540,-5.3340,0.521346,1940.420
1,89.0674,18.1827,0.435438,738.135
1,92.6940,3.9009,0.531044,1927.388
1,28.8583,-11.4639,0.505880,1140.956
0,95.6298,22.0240,0.876796,850.691
0,22.5585,-0.2951,0.893574,1701.800
1,30.4444,6.6803,0.427605,584.784
0,88.3076,12.8213,0.505605,755.479
1,45.5648,-0.7777,0.065572,1240.959
1,14.8226,15.4134,0.048948,1338.944
1,4.0422,-14.3768,0.591009,600.078
1,54.5472,2.0582,0.287551,1966.050
1,39.5593,24.5682,0.634238,1080.291
0,31.5602,-21.7554,0.474521,1663.459
0,57.4895,18.1998,0.335560,1347.347
0,46.9259,18.0897,0.382824,786.420
0,46.8695,-3.2320,0.334278,1603.065
0,4.4057,-28.7802,0.360886,1458.115
1,34.8773,-4.4318,0.528238,574.265
0,54.6178,21.1681,0.678711,1018.137
0,1.0817,-13.0578,0.273309,1558.693
0,23.7092,25.4896,0.026111,786.145
1,74.3977,-20.9112,0.096605,714.021
1,94.9460,4.5115,0.898861,1483.079
1,29.5272,16.5914,0.835778,717.739
1,14.8757,-13.4945,0.286050,647.127
0,61.6458,-22.6329,0.037399,1195.552
1,18.6326,-19.6305,0.628483,866.671
0,11.9231,29.6531,0.170123,1535.334
0,19.7294,-10.2281,0.385557,1096.093
1,97.0986,27.2364,0.023325,861.401
0,23.4293,-3.2045,0.128150,801.602
1,96.2001,8.3266,0.928026,1791.480
1,62.1192,-23.1552,0.632903,978.216
0,77.6636,26.8025,0.654414,741.505
1,30.1053,6.3841,0.145555,887.984
1,81.9225,23.3720,0.888655,1371.098
1,66.2518,-24.0324,0.796465,547.592
1,73.9734,-27.3195,0.427414,1853.413
1,48.0455,-26.0284,0.309136,1037.241
0,8.3213,11.7977,0.066747,1897.409
1,2.4277,-12.0284,0.862322,883.512
1,62.7892,-11.9378,0.869494,1840.452
0,7.2466,15.0073,0.347294,1253.294
0,52.1732,-10.9431,0.601176,1593.851
1,73.1961,1.1577,0.752138,1442.932
1,23.4861,-12.1641,0.787394,1990.017
0,12.2596,19.3672,0.957048,1760.021
0,36.2992,-15.7717,0.540790,1851.212
1,43.8699,-19.4891,0.533780,1068.993
1,73.0333,13.1339,0.806940,1532.925
1,76.5598,-24.2728,0.337513,808.328
0,50.4983,2.8433,0.233700,1626.305
1,33.0627,0.8185,0.876149,1504.122
1,24.9679,17.5844,0.507280,751.523
1,28.4594,16.6096,0.700368,1651.324
0,55.6780,29.1309,0.372810,753.059
1,51.5962,-0.5805,0.098778,874.648
0,2.7142,-0.8835,0.751497,1746.886
1,81.5605,-29.7937,0.789920,507.123
1,92.5057,-12.0581,0.864365,1968.466
1,93.7260,-17.3029,0.639258,1073.098
1,98.8772,-6.2949,0.569964,1877.293
1,51.9468,-19.5253,0.064994,1964.596
1,84.0302,-5.1082,0.626384,816.188
1,76.4405,-27.5054,0.676023,1007.227
1,28.1157,29.2143,0.695619,704.738
0,25.7749,-22.7310,0.393832,1937.705
0,30.4344,21.0640,0.716712,1686.171
1,63.2057,24.9186,0.833301,1068.921
0,64.1027,26.3066,0.813523,1436.978
1,51.0193,10.3588,0.653573,1408.653
1,89.5683,2.1357,0.301107,1836.677
0,0.1866,11.9680,0.433472,1333.845
1,39.8318,16.8447,0.106525,708.777
1,98.9235,11.8891,0.835604,1611.411
1,84.9094,-17.5035,0.296742,542.132
0,34.2714,-19.5970,0.070967,1018.606
0,58.5101,-1.9454,0.788063,1268.958
1,76.8749,2.9976,0.825594,1419.429
0,93.2590,-1.0897,0.277405,777.579
0,86.0281,19.9151,0.674338,1323.349
1,81.2042,20.2226,0.912632,1796.925
0,68.7408,-15.6688,0.273019,561.798
1,82.8483,7.7099,0.087734,1555.686
1,93.0741,29.5609,0.593886,796.483
0,43.9275,22.3534,0.222651,909.433
0,36.7255,25.8523,0.111690,674.513
1,51.0795,-0.0573,0.522068,1316.326
1,74.8058,3.2966,0.923447,1873.852
1,52.9895,-13.3835,0.784396,1666.758
0,30.4091,-6.3537,0.573614,1363.888
1,86.7599,-15.7181,0.476682,862.843
1,93.9484,6.8636,0.639677,584.082
1,75.6537,-22.3702,0.156677,577.340
0,32.9437,-23.6142,0.543517,1495.589
0,37.5797,-25.8459,0.677985,1915.300
0,16.2333,-24.7103,0.444813,1450.179
1,97.3151,-8.5646,0.535764,703.007
1,27.2763,-28.6582,0.280173,772.959
0,13.3665,24.9160,0.867392,1529.630
1,40.2731,-22.7841,0.732836,1180.279
0,19.7660,21.0353,0.909888,1572.284
1,79.8364,3.6028,0.533148,1197.181
1,85.1323,-19.8252,0.006224,1327.376
1,39.9280,5.4840,0.021339,1894.281
0,30.7074,19.5755,0.361545,1344.719
1,46.0530,-17.8894,0.991565,1168.922
1,4.2069,-8.6805,0.991293,985.081
1,12.2563,-3.1579,0.820908,1295.197
1,71.2715,-0.6471,0.815386,1973.091
1,96.4085,24.5426,0.315808,1145.133
1,81.1331,-24.0644,0.803315,1102.944
1,37.1402,-0.6574,0.346742,1981.178
1,59.6520,4.1089,0.087200,635.615
1,49.5997,-19.3028,0.682837,867.160
1,95.1911,16.2295,0.491207,1408.767
1,81.7859,-29.3477,0.379484,970.834
0,55.1487,23.1621,0.561476,1021.464
0,94.3143,3.1206,0.589330,980.592
1,63.3520,-23.9624,0.833456,1078.182
0,14.4233,-5.8791,0.724976,1736.327
1,78.5798,-16.4276,0.071035,944.481
1,4.0839,6.4631,0.197471,594.683
0,36.0530,-23.4264,0.032853,836.199
1,71.0485,-29.5796,0.739557,1291.047
1,94.3987,5.3374,0.362442,964.048
1,85.1283,26.2222,0.105752,1818.035
0,41.5844,-12.8462,0.555266,1340.944
0,32.5281,18.9000,0.265155,801.872
1,33.5424,-8.7276,0.526208,702.892
1,52.3960,-25.9335,0.609323,1688.398
0,13.7227,9.7474,0.197611,1414.276
0,19.6841,21.8258,0.761669,1694.108
0,10.3803,0.1180,0.318781,1802.772
1,7.4633,3.2576,0.472223,869.917
0,89.5484,14.5110,0.538310,507.738
0,58.9448,-26.2351,0.227181,1601.731
1,78.3509,-10.3372,0.313487,1793.030
1,75.3387,-24.7028,0.945748,1627.035
1,46.1518,-26.8001,0.469083,1859.204
1,83.3457,-27.8545,0.657694,1048.957
1,96.9666,5.7331,0.362712,1286.536
1,39.5376,-22.5512,0.192453,1595.361
0,13.4093,8.1950,0.027182,1729.676
1,77.6090,-18.6912,0.456761,1716.701
1,98.6347,6.5127,0.720866,1198.897
